z;r;Br;Bphi;Bz;
0.08;0.56;9.44567;0.891038;-1.22884
0.08;0.58;7.56001;0.85519;-1.75491
0.08;0.6;6.02508;0.820601;-1.86732
0.08;0.62;4.81877;0.78816;-1.74993
0.08;0.64;3.88336;0.758214;-1.52112
0.08;0.66;3.15895;0.730809;-1.24951
0.08;0.68;2.59509;0.705833;-0.971811
0.08;0.7;2.15266;0.683108;-0.705783
0.08;0.72;1.80231;0.662437;-0.45979
0.08;0.74;1.5221;0.643623;-0.236446
0.08;0.76;1.29583;0.626483;-0.0355425
0.08;0.78;1.11136;0.610852;0.144225
0.08;0.8;0.959659;0.596581;0.304716
0.08;0.82;0.833893;0.583538;0.447948
0.08;0.84;0.728738;0.571609;0.575914
0.08;0.86;0.640261;0.560689;0.690333
0.08;0.88;0.565267;0.55069;0.792887
0.08;0.9;0.501323;0.541531;0.885055
0.08;0.92;0.446498;0.533143;0.967998
0.08;0.94;0.39922;0.525462;1.04282
0.08;0.96;0.358248;0.518434;1.11054
0.08;0.98;0.322568;0.512008;1.17191
0.08;1;0.291383;0.506141;1.22767
0.08;1.02;0.263977;0.500793;1.27846
0.08;1.04;0.239837;0.495929;1.32482
0.08;1.06;0.218463;0.491516;1.36721
0.08;1.08;0.199497;0.487527;1.40608
0.08;1.1;0.182581;0.483934;1.44178
0.08;1.12;0.167501;0.480714;1.47459
0.08;1.14;0.153983;0.477846;1.50485
0.08;1.16;0.141823;0.47531;1.53279
0.08;1.18;0.13088;0.473089;1.55862
0.08;1.2;0.121009;0.471166;1.58255
0.08;1.22;0.112081;0.469527;1.60475
0.08;1.24;0.103962;0.468158;1.62536
0.08;1.26;0.0965714;0.467047;1.64456
0.08;1.28;0.0898719;0.466181;1.66245
0.08;1.3;0.0837326;0.465552;1.67912
0.08;1.32;0.0781298;0.465149;1.69469
0.08;1.34;0.0730157;0.464962;1.70926
0.08;1.36;0.0682831;0.464985;1.7229
0.08;1.38;0.0639677;0.46521;1.73569
0.08;1.4;0.0599861;0.465629;1.74769
0.08;1.42;0.0563025;0.466235;1.75897
0.1;-0.02;0.062561;25.2585;46669.5
0.1;0;0.062561;25.2585;33341.7
0.1;0.02;0.188065;8.43836;-3544.34
0.1;0.04;0.316811;5.08575;-293.518
0.1;0.06;0.45023;3.65719;-61.2725
0.1;0.08;0.590611;2.87012;-14.3014
0.1;0.1;0.740337;2.37479;0.128162
0.1;0.12;0.902176;2.03674;5.78678
0.1;0.14;1.07946;1.79323;8.41885
